filename,label,category_id,bbox,image_id,location,split_type,date_captured,seq_id,year_month,minute_of_day,day_of_year,minOfDay_sin,minOfDay_cos,dayOfYear_sin,dayOfYear_cos
588717c6-23d2-11e8-a6a3-ec086b02610b_0.jpg,car,33,"[0, 0, 2048, 1536]",588717c6-23d2-11e8-a6a3-ec086b02610b,120,train,2011-03-22 09:41:00,700cf2bd-5567-11e8-86d3-dca9047ef277,2011-03,581.0,81.0,0.5699967625963032,-0.8216469379421636,0.9844738167520922,0.1755314904214282
587b7eb7-23d2-11e8-a6a3-ec086b02610b_0.jpg,car,33,"[0, 0, 2048, 1536]",587b7eb7-23d2-11e8-a6a3-ec086b02610b,120,train,2011-03-22 09:44:00,700cf30a-5567-11e8-a13a-dca9047ef277,2011-03,584.0,81.0,0.5591929034707469,-0.8290375725550416,0.9844738167520922,0.1755314904214282
5883e77d-23d2-11e8-a6a3-ec086b02610b_0.jpg,car,33,"[0, 0, 2048, 1536]",5883e77d-23d2-11e8-a6a3-ec086b02610b,120,train,2011-03-22 10:01:00,700cf351-5567-11e8-9852-dca9047ef277,2011-03,601.0,81.0,0.49621650367520803,-0.8681988144891424,0.9844738167520922,0.1755314904214282
5897b063-23d2-11e8-a6a3-ec086b02610b_0.jpg,car,33,"[0, 0, 2048, 1536]",5897b063-23d2-11e8-a6a3-ec086b02610b,120,train,2011-03-22 11:38:00,700cf397-5567-11e8-8ff0-dca9047ef277,2011-03,698.0,81.0,0.09584575252022391,-0.9953961983671789,0.9844738167520922,0.1755314904214282
58a1ca21-23d2-11e8-a6a3-ec086b02610b_0.jpg,car,33,"[0, 0, 2048, 1536]",58a1ca21-23d2-11e8-a6a3-ec086b02610b,120,train,2011-03-22 12:23:00,700cf3dc-5567-11e8-8658-dca9047ef277,2011-03,743.0,81.0,-0.10018806161207613,-0.9949685182509117,0.9844738167520922,0.1755314904214282
591cb204-23d2-11e8-a6a3-ec086b02610b_0.jpg,coyote,9,"[1175.04, 647.68, 468.48, 340.48]",591cb204-23d2-11e8-a6a3-ec086b02610b,120,train,2011-03-24 01:22:00,700cf905-5567-11e8-b4e8-dca9047ef277,2011-03,82.0,83.0,0.3502073812594674,0.9366721892483977,0.989932495087353,0.141540295217043
589b0146-23d2-11e8-a6a3-ec086b02610b_0.jpg,car,33,"[0, 0, 2048, 1536]",589b0146-23d2-11e8-a6a3-ec086b02610b,120,train,2011-03-24 07:15:00,700cf94a-5567-11e8-9bd2-dca9047ef277,2011-03,435.0,83.0,0.9469301294951057,-0.3214394653031616,0.989932495087353,0.141540295217043
58c03678-23d2-11e8-a6a3-ec086b02610b_0.jpg,car,33,"[0, 0, 2048, 1536]",58c03678-23d2-11e8-a6a3-ec086b02610b,120,train,2011-03-24 09:14:00,700cf991-5567-11e8-b4a4-dca9047ef277,2011-03,554.0,83.0,0.6626200482157374,-0.7489557207890022,0.989932495087353,0.141540295217043
58e93b7f-23d2-11e8-a6a3-ec086b02610b_0.jpg,car,33,"[0, 0, 2048, 1536]",58e93b7f-23d2-11e8-a6a3-ec086b02610b,120,train,2011-03-24 09:29:00,700cf9d7-5567-11e8-9385-dca9047ef277,2011-03,569.0,83.0,0.6122172800344493,-0.7906895737438434,0.989932495087353,0.141540295217043
59087f7b-23d2-11e8-a6a3-ec086b02610b_0.jpg,car,33,"[0, 0, 2048, 1536]",59087f7b-23d2-11e8-a6a3-ec086b02610b,120,train,2011-03-24 10:20:00,700cfa1c-5567-11e8-8b6c-dca9047ef277,2011-03,620.0,83.0,0.4226182617406995,-0.9063077870366499,0.989932495087353,0.141540295217043
587828cb-23d2-11e8-a6a3-ec086b02610b_0.jpg,car,33,"[0, 0, 2048, 1536]",587828cb-23d2-11e8-a6a3-ec086b02610b,120,train,2011-03-24 10:22:00,700cfa63-5567-11e8-9f20-dca9047ef277,2011-03,622.0,83.0,0.4146932426562392,-0.9099612708765431,0.989932495087353,0.141540295217043
593bdcbf-23d2-11e8-a6a3-ec086b02610b_0.jpg,car,33,"[0, 0, 2048, 1536]",593bdcbf-23d2-11e8-a6a3-ec086b02610b,120,train,2011-03-24 12:58:00,700cfab3-5567-11e8-81a4-dca9047ef277,2011-03,778.0,83.0,-0.25038000405444155,-0.9681476403781077,0.989932495087353,0.141540295217043
58dabe25-23d2-11e8-a6a3-ec086b02610b_0.jpg,car,33,"[0, 0, 2048, 1536]",58dabe25-23d2-11e8-a6a3-ec086b02610b,120,train,2011-03-24 14:30:00,700cfafa-5567-11e8-b9ca-dca9047ef277,2011-03,870.0,83.0,-0.6087614290087207,-0.7933533402912352,0.989932495087353,0.141540295217043
592ac0d6-23d2-11e8-a6a3-ec086b02610b_0.jpg,car,33,"[0, 0, 2048, 1536]",592ac0d6-23d2-11e8-a6a3-ec086b02610b,120,train,2011-03-24 14:53:00,700cfb40-5567-11e8-9fd0-dca9047ef277,2011-03,893.0,83.0,-0.6851829903263588,-0.7283709698824006,0.989932495087353,0.141540295217043
593d683f-23d2-11e8-a6a3-ec086b02610b_0.jpg,coyote,9,"[1218.56, 619.52, 637.44, 399.36]",593d683f-23d2-11e8-a6a3-ec086b02610b,120,train,2011-03-26 18:24:00,700cfee1-5567-11e8-a26c-dca9047ef277,2011-03,1104.0,85.0,-0.9945218953682734,0.10452846326765299,0.994217906893952,0.10738134666416309
58df67f0-23d2-11e8-a6a3-ec086b02610b_0.jpg,coyote,9,"[1231.36, 545.28, 389.12, 294.4]",58df67f0-23d2-11e8-a6a3-ec086b02610b,120,train,2011-03-26 22:16:00,700cff28-5567-11e8-aba6-dca9047ef277,2011-03,1336.0,85.0,-0.438371146789077,0.8987940462991671,0.994217906893952,0.10738134666416309
585da95f-23d2-11e8-a6a3-ec086b02610b_0.jpg,coyote,9,"[2.56, 732.16, 593.92, 314.88]",585da95f-23d2-11e8-a6a3-ec086b02610b,120,train,2011-03-26 23:56:00,700cff6e-5567-11e8-b9b6-dca9047ef277,2011-03,1436.0,85.0,-0.01745240643728445,0.9998476951563913,0.994217906893952,0.10738134666416309
59087eec-23d2-11e8-a6a3-ec086b02610b_0.jpg,coyote,9,"[7.68, 688.64, 878.08, 473.6]",59087eec-23d2-11e8-a6a3-ec086b02610b,120,train,2011-03-28 05:16:00,700d0040-5567-11e8-a38f-dca9047ef277,2011-03,316.0,87.0,0.981627183447664,0.19080899537654492,0.9973249731081555,0.07309512989807777
593ef62b-23d2-11e8-a6a3-ec086b02610b_0.jpg,car,33,"[0, 0, 2048, 1536]",593ef62b-23d2-11e8-a6a3-ec086b02610b,120,train,2011-03-28 08:29:00,700d0085-5567-11e8-b240-dca9047ef277,2011-03,509.0,87.0,0.7960020025346222,-0.6052939880428942,0.9973249731081555,0.07309512989807777
58b4aae2-23d2-11e8-a6a3-ec086b02610b_0.jpg,coyote,9,"[1530.88, 629.76, 512.0, 555.52]",58b4aae2-23d2-11e8-a6a3-ec086b02610b,120,train,2011-03-28 20:10:00,700d00cc-5567-11e8-bdcf-dca9047ef277,2011-03,1210.0,87.0,-0.8433914458128857,0.5372996083468239,0.9973249731081555,0.07309512989807777
59452b7d-23d2-11e8-a6a3-ec086b02610b_0.jpg,bobcat,6,"[1397.76, 752.64, 465.92, 302.08]",59452b7d-23d2-11e8-a6a3-ec086b02610b,120,train,2011-03-28 21:14:00,700d011c-5567-11e8-8b6c-dca9047ef277,2011-03,1274.0,87.0,-0.6626200482157378,0.7489557207890019,0.9973249731081555,0.07309512989807777
58857c57-23d2-11e8-a6a3-ec086b02610b_0.jpg,coyote,9,"[1039.3599975586, 670.72, 478.72, 296.96]",58857c57-23d2-11e8-a6a3-ec086b02610b,120,train,2011-03-30 06:47:00,700d0282-5567-11e8-bc50-dca9047ef277,2011-03,407.0,89.0,0.9790454724845838,-0.20364175114017755,0.9992500112396835,0.03872228089217446
58c34f29-23d2-11e8-a6a3-ec086b02610b_0.jpg,coyote,9,"[588.8, 698.88, 399.36, 199.68]",58c34f29-23d2-11e8-a6a3-ec086b02610b,120,train,2011-03-30 06:58:00,700d02ca-5567-11e8-ab7e-dca9047ef277,2011-03,418.0,89.0,0.9681476403781077,-0.2503800040544414,0.9992500112396835,0.03872228089217446
58b820a7-23d2-11e8-a6a3-ec086b02610b_0.jpg,coyote,9,"[1505.28, 619.52, 532.48, 494.08]",58b820a7-23d2-11e8-a6a3-ec086b02610b,120,train,2011-03-30 07:12:00,700d030f-5567-11e8-a80f-dca9047ef277,2011-03,432.0,89.0,0.9510565162951536,-0.30901699437494734,0.9992500112396835,0.03872228089217446
593bdb34-23d2-11e8-a6a3-ec086b02610b_0.jpg,coyote,9,"[1218.56, 588.8, 614.4, 440.32]",593bdb34-23d2-11e8-a6a3-ec086b02610b,120,train,2011-03-30 18:44:00,700d0354-5567-11e8-9345-dca9047ef277,2011-03,1124.0,89.0,-0.9816271834476641,0.19080899537654425,0.9992500112396835,0.03872228089217446
5921634e-23d2-11e8-a6a3-ec086b02610b_0.jpg,coyote,9,"[776.1453930664, 616.727265625, 544.581796875, 418.9090625]",5921634e-23d2-11e8-a6a3-ec086b02610b,120,train,2011-03-30 21:34:00,700d039c-5567-11e8-8f8c-dca9047ef277,2011-03,1294.0,89.0,-0.594822786751341,0.8038568606172175,0.9992500112396835,0.03872228089217446
58d2eb44-23d2-11e8-a6a3-ec086b02610b_0.jpg,coyote,9,"[151.04, 637.44, 1359.36, 755.2]",58d2eb44-23d2-11e8-a6a3-ec086b02610b,120,train,2011-04-02 00:11:00,700d05d7-5567-11e8-92fe-dca9047ef277,2011-04,11.0,92.0,0.04797812852134394,0.9988483864849507,0.9999166586547379,-0.01291029607500882
58f295f5-23d2-11e8-a6a3-ec086b02610b_0.jpg,coyote,9,"[1584.64, 663.04, 460.8, 622.08]",58f295f5-23d2-11e8-a6a3-ec086b02610b,120,train,2011-04-02 00:22:00,700d061c-5567-11e8-81e7-dca9047ef277,2011-04,22.0,92.0,0.09584575252022398,0.9953961983671789,0.9999166586547379,-0.01291029607500882
58c7f266-23d2-11e8-a6a3-ec086b02610b_0.jpg,coyote,9,"[1159.68, 565.76, 389.12, 235.52]",58c7f266-23d2-11e8-a6a3-ec086b02610b,120,train,2011-04-02 02:34:00,700d0661-5567-11e8-bacf-dca9047ef277,2011-04,154.0,92.0,0.6225146366376196,0.7826081568524139,0.9999166586547379,-0.01291029607500882
58e0f641-23d2-11e8-a6a3-ec086b02610b_0.jpg,coyote,9,"[10.24, 688.64, 808.96, 637.44]",58e0f641-23d2-11e8-a6a3-ec086b02610b,120,train,2011-04-04 04:45:00,700d0799-5567-11e8-aa8f-dca9047ef277,2011-04,285.0,94.0,0.9469301294951057,0.3214394653031615,0.9988797155850336,-0.04732138832243185
58b131aa-23d2-11e8-a6a3-ec086b02610b_0.jpg,coyote,9,"[1356.8, 555.52, 686.08, 796.16]",58b131aa-23d2-11e8-a6a3-ec086b02610b,120,train,2011-04-04 17:51:00,700d07de-5567-11e8-afd7-dca9047ef277,2011-04,1071.0,94.0,-0.9992290362407229,-0.03925981575906901,0.9988797155850336,-0.04732138832243185
58a52f03-23d2-11e8-a6a3-ec086b02610b_0.jpg,coyote,9,"[2.56, 765.44, 650.24, 716.8]",58a52f03-23d2-11e8-a6a3-ec086b02610b,120,train,2011-04-06 00:53:00,700d08ba-5567-11e8-9df3-dca9047ef277,2011-04,53.0,96.0,0.22920039092241415,0.9733792584604485,0.9966589017541702,-0.08167639533042241
5874d526-23d2-11e8-a6a3-ec086b02610b_0.jpg,coyote,9,"[0.0, 669.013359375, 744.106640625, 458.24]",5874d526-23d2-11e8-a6a3-ec086b02610b,120,train,2011-04-06 15:52:00,700d0945-5567-11e8-8886-dca9047ef277,2011-04,952.0,96.0,-0.848048096156426,-0.529919264233205,0.9966589017541702,-0.08167639533042241
5902376d-23d2-11e8-a6a3-ec086b02610b_0.jpg,coyote,9,"[1612.8, 591.36, 432.64, 755.2]",5902376d-23d2-11e8-a6a3-ec086b02610b,120,train,2011-04-08 01:15:00,700d0dc2-5567-11e8-9030-dca9047ef277,2011-04,75.0,98.0,0.3214394653031616,0.9469301294951057,0.9932568492674143,-0.11593459959550041
58e40eeb-23d2-11e8-a6a3-ec086b02610b_0.jpg,coyote,9,"[629.76, 647.68, 893.44, 468.48]",58e40eeb-23d2-11e8-a6a3-ec086b02610b,120,train,2011-04-08 01:19:00,700d0e0a-5567-11e8-acbe-dca9047ef277,2011-04,79.0,98.0,0.33791671800332695,0.9411760152563706,0.9932568492674143,-0.11593459959550041
58d161bd-23d2-11e8-a6a3-ec086b02610b_0.jpg,coyote,9,"[1029.12, 609.28, 250.88, 240.64]",58d161bd-23d2-11e8-a6a3-ec086b02610b,120,train,2011-04-08 01:37:00,700d0e4f-5567-11e8-b519-dca9047ef277,2011-04,97.0,98.0,0.41071885261347724,0.9117620435770886,0.9932568492674143,-0.11593459959550041
587186f6-23d2-11e8-a6a3-ec086b02610b_0.jpg,coyote,9,"[696.32, 555.52, 998.4, 632.32]",587186f6-23d2-11e8-a6a3-ec086b02610b,120,train,2011-04-08 02:39:00,700d0e9e-5567-11e8-b713-dca9047ef277,2011-04,159.0,98.0,0.6394390019805848,0.7688418320734595,0.9932568492674143,-0.11593459959550041
58df6a40-23d2-11e8-a6a3-ec086b02610b_0.jpg,coyote,9,"[545.28, 591.36, 1077.76, 601.6]",58df6a40-23d2-11e8-a6a3-ec086b02610b,120,train,2011-04-08 03:10:00,700d0ee6-5567-11e8-8e52-dca9047ef277,2011-04,190.0,98.0,0.7372773368101241,0.6755902076156602,0.9932568492674143,-0.11593459959550041
58cfcc32-23d2-11e8-a6a3-ec086b02610b_0.jpg,coyote,9,"[61.44, 675.84, 773.12, 440.32]",58cfcc32-23d2-11e8-a6a3-ec086b02610b,120,train,2011-04-08 06:18:00,700d0f2b-5567-11e8-991f-dca9047ef277,2011-04,378.0,98.0,0.996917333733128,-0.07845909572784487,0.9932568492674143,-0.11593459959550041
58c664b4-23d2-11e8-a6a3-ec086b02610b_0.jpg,coyote,9,"[1459.2, 593.92, 586.24, 401.92]",58c664b4-23d2-11e8-a6a3-ec086b02610b,120,train,2011-04-08 13:48:00,700d0f73-5567-11e8-aa49-dca9047ef277,2011-04,828.0,98.0,-0.45399049973954625,-0.8910065241883681,0.9932568492674143,-0.11593459959550041
58911010-23d2-11e8-a6a3-ec086b02610b_0.jpg,coyote,9,"[2.56, 716.8, 151.04, 289.28]",58911010-23d2-11e8-a6a3-ec086b02610b,120,train,2011-04-08 13:54:00,700d0fb8-5567-11e8-9c47-dca9047ef277,2011-04,834.0,98.0,-0.4771587602596084,-0.8788171126619654,0.9932568492674143,-0.11593459959550041
5879d246-23d2-11e8-a6a3-ec086b02610b_0.jpg,coyote,9,"[785.92, 645.12, 596.48, 399.36]",5879d246-23d2-11e8-a6a3-ec086b02610b,120,train,2011-04-08 18:46:00,700d0ffd-5567-11e8-8aea-dca9047ef277,2011-04,1126.0,98.0,-0.9799247046208297,0.19936793441719694,0.9932568492674143,-0.11593459959550041
5922ec4c-23d2-11e8-a6a3-ec086b02610b_0.jpg,coyote,9,"[1144.32, 555.52, 268.8, 232.96]",5922ec4c-23d2-11e8-a6a3-ec086b02610b,120,train,2011-04-08 19:00:00,700d1045-5567-11e8-88c5-dca9047ef277,2011-04,1140.0,98.0,-0.9659258262890682,0.25881904510252113,0.9932568492674143,-0.11593459959550041
593bde43-23d2-11e8-a6a3-ec086b02610b_0.jpg,coyote,9,"[296.96, 696.32, 721.92, 343.04]",593bde43-23d2-11e8-a6a3-ec086b02610b,120,train,2011-04-08 23:42:00,700d108a-5567-11e8-84b0-dca9047ef277,2011-04,1422.0,98.0,-0.07845909572784562,0.996917333733128,0.9932568492674143,-0.11593459959550041
5922edb6-23d2-11e8-a6a3-ec086b02610b_0.jpg,coyote,9,"[847.36, 627.2, 670.72, 404.48]",5922edb6-23d2-11e8-a6a3-ec086b02610b,120,train,2011-04-10 00:44:00,700d1287-5567-11e8-9785-dca9047ef277,2011-04,44.0,100.0,0.1908089953765448,0.981627183447664,0.9886775902323405,-0.1500553983446526
5903cbb2-23d2-11e8-a6a3-ec086b02610b_0.jpg,coyote,9,"[1095.68, 619.52, 775.68, 427.52]",5903cbb2-23d2-11e8-a6a3-ec086b02610b,120,train,2011-04-10 06:30:00,700d12cc-5567-11e8-a4b3-dca9047ef277,2011-04,390.0,100.0,0.9914448613738105,-0.13052619222005138,0.9886775902323405,-0.1500553983446526
58e40f3b-23d2-11e8-a6a3-ec086b02610b_0.jpg,coyote,9,"[12.8, 693.76, 483.84, 386.56]",58e40f3b-23d2-11e8-a6a3-ec086b02610b,120,train,2011-04-10 07:52:00,700d1314-5567-11e8-b973-dca9047ef277,2011-04,472.0,100.0,0.8829475928589271,-0.46947156278589053,0.9886775902323405,-0.1500553983446526
58d2eb61-23d2-11e8-a6a3-ec086b02610b_0.jpg,car,33,"[0, 0, 2048, 1536]",58d2eb61-23d2-11e8-a6a3-ec086b02610b,120,train,2011-04-12 09:10:00,700d142b-5567-11e8-9659-dca9047ef277,2011-04,550.0,102.0,0.6755902076156604,-0.737277336810124,0.9829265519799822,-0.18399835165768005
58dac08d-23d2-11e8-a6a3-ec086b02610b_0.jpg,coyote,9,"[791.04, 732.16, 576.0, 337.92]",58dac08d-23d2-11e8-a6a3-ec086b02610b,120,train,2011-04-12 09:12:00,700d147d-5567-11e8-af63-dca9047ef277,2011-04,552.0,102.0,0.6691306063588585,-0.743144825477394,0.9829265519799822,-0.18399835165768005
58cfca5a-23d2-11e8-a6a3-ec086b02610b_0.jpg,car,33,"[0, 0, 2048, 1536]",58cfca5a-23d2-11e8-a6a3-ec086b02610b,120,train,2011-04-12 14:35:00,700d14d4-5567-11e8-b650-dca9047ef277,2011-04,875.0,102.0,-0.6259234721840587,-0.779884483092882,0.9829265519799822,-0.18399835165768005
59408464-23d2-11e8-a6a3-ec086b02610b_0.jpg,coyote,9,"[806.4, 663.04, 637.44, 378.88]",59408464-23d2-11e8-a6a3-ec086b02610b,120,train,2011-04-12 21:09:00,700d151c-5567-11e8-aeea-dca9047ef277,2011-04,1269.0,102.0,-0.6788007455329418,0.7343225094356856,0.9829265519799822,-0.18399835165768005
